iteration,period,slope_bin,selection_ratio
501,pre_law_1986_2001,gt_20,0.03422476212457079
501,zae_2009_2019,00_03,1.1001675623510263
501,zae_2009_2019,03_06,1.3858128092192297
501,zae_2009_2019,06_09,1.0403053339753197
501,zae_2009_2019,09_12,0.44579554895355583
501,zae_2009_2019,12_20,0.13013282148645888
501,zae_2009_2019,gt_20,0.02297789152522023
502,post_law_pre_zae_2002_2008,00_03,0.8679256086450748
502,post_law_pre_zae_2002_2008,03_06,1.496677637599393
502,post_law_pre_zae_2002_2008,06_09,1.338334216558269
502,post_law_pre_zae_2002_2008,09_12,0.6563434484263783
502,post_law_pre_zae_2002_2008,12_20,0.16757333500740787
502,post_law_pre_zae_2002_2008,gt_20,0.0178940566614191
502,post_zae_2020_2023,00_03,0.9776343156644839
502,post_zae_2020_2023,03_06,1.4992069945599398
502,post_zae_2020_2023,06_09,1.1477946246731117
502,post_zae_2020_2023,09_12,0.5130810542638409
502,post_zae_2020_2023,12_20,0.15353458009237994
502,post_zae_2020_2023,gt_20,0.041743904661254855
502,pre_law_1986_2001,00_03,0.8117980657080585
502,pre_law_1986_2001,03_06,1.4065130149248126
502,pre_law_1986_2001,06_09,1.5364790213511068
502,pre_law_1986_2001,09_12,0.9043430942077979
502,pre_law_1986_2001,12_20,0.22598672308154344
502,pre_law_1986_2001,gt_20,0.030787367507968885
502,zae_2009_2019,00_03,1.0440148431355842
502,zae_2009_2019,03_06,1.4970176310093453
502,zae_2009_2019,06_09,1.0481666738197783
502,zae_2009_2019,09_12,0.43921200911771724
502,zae_2009_2019,12_20,0.12378749701923333
502,zae_2009_2019,gt_20,0.02095423876353575
503,post_law_pre_zae_2002_2008,00_03,0.9117940168922741
503,post_law_pre_zae_2002_2008,03_06,1.483011271409538
503,post_law_pre_zae_2002_2008,06_09,1.3217507145530532
503,post_law_pre_zae_2002_2008,09_12,0.6185440969253968
503,post_law_pre_zae_2002_2008,12_20,0.15933874422540145
503,post_law_pre_zae_2002_2008,gt_20,0.02004571501267036
503,post_zae_2020_2023,00_03,0.9487997561455007
503,post_zae_2020_2023,03_06,1.5145770306621185
503,post_zae_2020_2023,06_09,1.2016951762090944
503,post_zae_2020_2023,09_12,0.547679137969418
503,post_zae_2020_2023,12_20,0.16058480838000355
503,post_zae_2020_2023,gt_20,0.03342017714377883
503,pre_law_1986_2001,00_03,0.8795926890257907
503,pre_law_1986_2001,03_06,1.4114799598247927
503,pre_law_1986_2001,06_09,1.4623771612239664
503,pre_law_1986_2001,09_12,0.8292233482725089
503,pre_law_1986_2001,12_20,0.21832995168178682
503,pre_law_1986_2001,gt_20,0.032253806149983466
503,zae_2009_2019,00_03,1.0623886777197113
503,zae_2009_2019,03_06,1.4492343375121317
503,zae_2009_2019,06_09,1.1093694572834552
503,zae_2009_2019,09_12,0.4915668563825923
503,zae_2009_2019,12_20,0.13461959964039708
503,zae_2009_2019,gt_20,0.022493726860225206
504,post_law_pre_zae_2002_2008,00_03,0.8696494134329117
504,post_law_pre_zae_2002_2008,03_06,1.4426026818312756
504,post_law_pre_zae_2002_2008,06_09,1.3371015966069355
504,post_law_pre_zae_2002_2008,09_12,0.6742740564110359
504,post_law_pre_zae_2002_2008,12_20,0.18546083035095817
504,post_law_pre_zae_2002_2008,gt_20,0.02186623259854789
504,post_zae_2020_2023,00_03,0.9278446967055387
504,post_zae_2020_2023,03_06,1.4544844361216622
504,post_zae_2020_2023,06_09,1.2140750411272405
504,post_zae_2020_2023,09_12,0.5774258987218297
504,post_zae_2020_2023,12_20,0.178221370662862
504,post_zae_2020_2023,gt_20,0.04908292081364307
504,pre_law_1986_2001,00_03,0.8295302447796503
504,pre_law_1986_2001,03_06,1.3584078172085043
504,pre_law_1986_2001,06_09,1.5266752831105836
504,pre_law_1986_2001,09_12,0.906217379567411
504,pre_law_1986_2001,12_20,0.23174884867821235
504,pre_law_1986_2001,gt_20,0.031222921049702406
504,zae_2009_2019,00_03,1.0255293696683236
504,zae_2009_2019,03_06,1.4124061996992632
504,zae_2009_2019,06_09,1.1160864376629143
504,zae_2009_2019,09_12,0.49109951036247346
504,zae_2009_2019,12_20,0.14017609804325395
504,zae_2009_2019,gt_20,0.02429457170872518
505,post_law_pre_zae_2002_2008,00_03,0.9775083030614586
505,post_law_pre_zae_2002_2008,03_06,1.4443008856378399
505,post_law_pre_zae_2002_2008,06_09,1.296055994478873
505,post_law_pre_zae_2002_2008,09_12,0.5588269404142288
505,post_law_pre_zae_2002_2008,12_20,0.10954442176856458
505,post_law_pre_zae_2002_2008,gt_20,0.012102909891358293
505,post_zae_2020_2023,00_03,1.0070986088241594
505,post_zae_2020_2023,03_06,1.483412929891545
505,post_zae_2020_2023,06_09,1.138857836123665
505,post_zae_2020_2023,09_12,0.49470462530584086
505,post_zae_2020_2023,12_20,0.1371944207099168
505,post_zae_2020_2023,gt_20,0.03910700234542123
505,pre_law_1986_2001,00_03,0.9817839543384778
505,pre_law_1986_2001,03_06,1.3825044111313178
505,pre_law_1986_2001,06_09,1.4220425305318725
505,pre_law_1986_2001,09_12,0.7186151707276711
505,pre_law_1986_2001,12_20,0.15152863480142184
505,pre_law_1986_2001,gt_20,0.021889467774011937
505,zae_2009_2019,00_03,1.0901393549955765
505,zae_2009_2019,03_06,1.4385941917692238
505,zae_2009_2019,06_09,1.0773777969968243
505,zae_2009_2019,09_12,0.45209566863792083
505,zae_2009_2019,12_20,0.11034392642376367
505,zae_2009_2019,gt_20,0.018013966230024048
506,post_law_pre_zae_2002_2008,00_03,0.8771035690512985
506,post_law_pre_zae_2002_2008,03_06,1.45464006501797
506,post_law_pre_zae_2002_2008,06_09,1.332184654882979
506,post_law_pre_zae_2002_2008,09_12,0.6575771216954066
506,post_law_pre_zae_2002_2008,12_20,0.16974385218466193
506,post_law_pre_zae_2002_2008,gt_20,0.01833539829681161
506,post_zae_2020_2023,00_03,0.9355505873718744
506,post_zae_2020_2023,03_06,1.495327929763651
506,post_zae_2020_2023,06_09,1.1566664009552519
506,post_zae_2020_2023,09_12,0.5496872221038851
506,post_zae_2020_2023,12_20,0.17301403534654017
506,post_zae_2020_2023,gt_20,0.04329974258932984
506,pre_law_1986_2001,00_03,0.8557168964202453
506,pre_law_1986_2001,03_06,1.400053672037951
506,pre_law_1986_2001,06_09,1.4592702280559882
506,pre_law_1986_2001,09_12,0.7998662453203281
506,pre_law_1986_2001,12_20,0.19929042218353937
506,pre_law_1986_2001,gt_20,0.025723592597745336
506,zae_2009_2019,00_03,1.028913808631651
506,zae_2009_2019,03_06,1.4587391246140569
506,zae_2009_2019,06_09,1.0656183401417563
506,zae_2009_2019,09_12,0.4581622583505227
506,zae_2009_2019,12_20,0.14303804109986115
506,zae_2009_2019,gt_20,0.028007028621649593
507,post_law_pre_zae_2002_2008,00_03,0.9254912924315556
507,post_law_pre_zae_2002_2008,03_06,1.3816818468255323
507,post_law_pre_zae_2002_2008,06_09,1.2905044788893865
507,post_law_pre_zae_2002_2008,09_12,0.6819339780152918
507,post_law_pre_zae_2002_2008,12_20,0.18267361107801125
507,post_law_pre_zae_2002_2008,gt_20,0.02116634085301454
507,post_zae_2020_2023,00_03,0.9440985159528691
507,post_zae_2020_2023,03_06,1.4658691165435638
507,post_zae_2020_2023,06_09,1.13403688592827
507,post_zae_2020_2023,09_12,0.5529345968764849
507,post_zae_2020_2023,12_20,0.17852238043517363
507,post_zae_2020_2023,gt_20,0.03973100120196252
507,pre_law_1986_2001,00_03,0.9081657701651293
507,pre_law_1986_2001,03_06,1.3242650418829038
507,pre_law_1986_2001,06_09,1.4205085434215234
507,pre_law_1986_2001,09_12,0.832671400485484
507,pre_law_1986_2001,12_20,0.21645511329028483
507,pre_law_1986_2001,gt_20,0.02725660604190884
507,zae_2009_2019,00_03,1.054993957792937
507,zae_2009_2019,03_06,1.4063670875140188
507,zae_2009_2019,06_09,1.0361579853939182
507,zae_2009_2019,09_12,0.4942832945471493
507,zae_2009_2019,12_20,0.14867939036291292
507,zae_2009_2019,gt_20,0.02238125224956465
508,post_law_pre_zae_2002_2008,00_03,0.905379761465313
508,post_law_pre_zae_2002_2008,03_06,1.4030139772873875
508,post_law_pre_zae_2002_2008,06_09,1.3183832379226377
508,post_law_pre_zae_2002_2008,09_12,0.6579737699723018
508,post_law_pre_zae_2002_2008,12_20,0.1589596732425705
508,post_law_pre_zae_2002_2008,gt_20,0.017932996474412502
508,post_zae_2020_2023,00_03,0.9394313764770449
508,post_zae_2020_2023,03_06,1.4872342356043
508,post_zae_2020_2023,06_09,1.13211470045057
508,post_zae_2020_2023,09_12,0.5001584979660887
508,post_zae_2020_2023,12_20,0.14037204046299243
508,post_zae_2020_2023,gt_20,0.0400771891445359
508,pre_law_1986_2001,00_03,0.8142179485861121
508,pre_law_1986_2001,03_06,1.3373172487438478
508,pre_law_1986_2001,06_09,1.541901137653681
508,pre_law_1986_2001,09_12,0.9394922300221176
508,pre_law_1986_2001,12_20,0.23895892372062771
508,pre_law_1986_2001,gt_20,0.027779999863036153
508,zae_2009_2019,00_03,1.060557829775629
508,zae_2009_2019,03_06,1.4084840210188112
508,zae_2009_2019,06_09,1.0316154015417087
508,zae_2009_2019,09_12,0.44183958557587805
508,zae_2009_2019,12_20,0.1172362712895643
508,zae_2009_2019,gt_20,0.019433304790817056
509,post_law_pre_zae_2002_2008,00_03,0.8567266826901734
509,post_law_pre_zae_2002_2008,03_06,1.4448851187841727
509,post_law_pre_zae_2002_2008,06_09,1.3692892047723315
509,post_law_pre_zae_2002_2008,09_12,0.6772884423768128
509,post_law_pre_zae_2002_2008,12_20,0.18587655542406023
509,post_law_pre_zae_2002_2008,gt_20,0.02014338046978479
509,post_zae_2020_2023,00_03,0.935179796265777
509,post_zae_2020_2023,03_06,1.490417018857355
509,post_zae_2020_2023,06_09,1.166241475972201
509,post_zae_2020_2023,09_12,0.5312371075667885
509,post_zae_2020_2023,12_20,0.15738510447667114
509,post_zae_2020_2023,gt_20,0.03827600090563752
509,pre_law_1986_2001,00_03,0.8577288478251414
509,pre_law_1986_2001,03_06,1.3709953845932716
509,pre_law_1986_2001,06_09,1.4627896001665892
509,pre_law_1986_2001,09_12,0.8425255603762374
509,pre_law_1986_2001,12_20,0.22033136117577456
509,pre_law_1986_2001,gt_20,0.03236562157619262
509,zae_2009_2019,00_03,1.0498523894423795
509,zae_2009_2019,03_06,1.4243536222852622
509,zae_2009_2019,06_09,1.0683196695372905
509,zae_2009_2019,09_12,0.4579314706085176
509,zae_2009_2019,12_20,0.12641486572708896
509,zae_2009_2019,gt_20,0.02011298002582069
510,post_law_pre_zae_2002_2008,00_03,0.9314100952831569
510,post_law_pre_zae_2002_2008,03_06,1.4125172125691416
510,post_law_pre_zae_2002_2008,06_09,1.306544567789154
510,post_law_pre_zae_2002_2008,09_12,0.6580450681405674
510,post_law_pre_zae_2002_2008,12_20,0.1665703928008135
510,post_law_pre_zae_2002_2008,gt_20,0.01829495510761412
510,post_zae_2020_2023,00_03,1.0157056450619106
510,post_zae_2020_2023,03_06,1.461637572416549
510,post_zae_2020_2023,06_09,1.085506105669699
510,post_zae_2020_2023,09_12,0.5026891680304236
510,post_zae_2020_2023,12_20,0.15995410180406136
510,post_zae_2020_2023,gt_20,0.03999881289148231
510,pre_law_1986_2001,00_03,0.8688041444868649
510,pre_law_1986_2001,03_06,1.3663968637374453
510,pre_law_1986_2001,06_09,1.4752858396877726
510,pre_law_1986_2001,09_12,0.8393982523851924
510,pre_law_1986_2001,12_20,0.21567491206266587
510,pre_law_1986_2001,gt_20,0.03006603282695498
510,zae_2009_2019,00_03,1.134184493296548
510,zae_2009_2019,03_06,1.4054589344408415
510,zae_2009_2019,06_09,0.9857575410582602
510,zae_2009_2019,09_12,0.43710788496155745
510,zae_2009_2019,12_20,0.12502764801609606
510,zae_2009_2019,gt_20,0.021109931881406054
511,post_law_pre_zae_2002_2008,00_03,0.8770508742977488
511,post_law_pre_zae_2002_2008,03_06,1.439301984003652
511,post_law_pre_zae_2002_2008,06_09,1.356785295398412
511,post_law_pre_zae_2002_2008,09_12,0.6191194534758736
511,post_law_pre_zae_2002_2008,12_20,0.15336503168710555
511,post_law_pre_zae_2002_2008,gt_20,0.016592167522169923
511,post_zae_2020_2023,00_03,0.956822821382709
511,post_zae_2020_2023,03_06,1.4504442821945
511,post_zae_2020_2023,06_09,1.1737613038120778
511,post_zae_2020_2023,09_12,0.5472286107545539
511,post_zae_2020_2023,12_20,0.16240181834395162
511,post_zae_2020_2023,gt_20,0.04002817768473338
511,pre_law_1986_2001,00_03,0.8444612399868026
511,pre_law_1986_2001,03_06,1.4120013658388206
511,pre_law_1986_2001,06_09,1.4595935235389912
511,pre_law_1986_2001,09_12,0.7392901070981447
511,pre_law_1986_2001,12_20,0.18668667890185614
511,pre_law_1986_2001,gt_20,0.026505660709386474
511,zae_2009_2019,00_03,1.0399493621145457
511,zae_2009_2019,03_06,1.4137949409258388
511,zae_2009_2019,06_09,1.099058089073164
511,zae_2009_2019,09_12,0.4740898751913318
511,zae_2009_2019,12_20,0.12418793814578992
511,zae_2009_2019,gt_20,0.016514271416088355
512,post_law_pre_zae_2002_2008,00_03,0.9126720576908515
512,post_law_pre_zae_2002_2008,03_06,1.4543615869129431
512,post_law_pre_zae_2002_2008,06_09,1.2872977499376985
512,post_law_pre_zae_2002_2008,09_12,0.5865033885880762
512,post_law_pre_zae_2002_2008,12_20,0.14529750054286356
512,post_law_pre_zae_2002_2008,gt_20,0.015764054203641326
512,post_zae_2020_2023,00_03,1.0088589801738093
512,post_zae_2020_2023,03_06,1.4587668852278484
512,post_zae_2020_2023,06_09,1.0827870929784882
512,post_zae_2020_2023,09_12,0.4815507530706896
512,post_zae_2020_2023,12_20,0.13537450397962997
512,post_zae_2020_2023,gt_20,0.03443328868356133
512,pre_law_1986_2001,00_03,0.8763621913616114
512,pre_law_1986_2001,03_06,1.4428911444154056
512,pre_law_1986_2001,06_09,1.4041513442037614
512,pre_law_1986_2001,09_12,0.7039645936132013
512,pre_law_1986_2001,12_20,0.1809762043003199
512,pre_law_1986_2001,gt_20,0.024709525705496307
512,zae_2009_2019,00_03,1.0992309930589867
512,zae_2009_2019,03_06,1.4236760961753112
512,zae_2009_2019,06_09,0.9768408404303242
512,zae_2009_2019,09_12,0.3951895697026048
512,zae_2009_2019,12_20,0.11401875665254796
512,zae_2009_2019,gt_20,0.020002250065175302
513,post_law_pre_zae_2002_2008,00_03,0.986951231463006
513,post_law_pre_zae_2002_2008,03_06,1.4619365164878442
513,post_law_pre_zae_2002_2008,06_09,1.245055523490391
513,post_law_pre_zae_2002_2008,09_12,0.5747399338753714
513,post_law_pre_zae_2002_2008,12_20,0.1406431131893605
513,post_law_pre_zae_2002_2008,gt_20,0.015228724772156137
513,post_zae_2020_2023,00_03,1.0277900282985828
513,post_zae_2020_2023,03_06,1.488431557939543
513,post_zae_2020_2023,06_09,1.1028256388873683
513,post_zae_2020_2023,09_12,0.5033482839481417
513,post_zae_2020_2023,12_20,0.15744302066083363
513,post_zae_2020_2023,gt_20,0.048395519828311286
513,pre_law_1986_2001,00_03,0.9352712257146992
513,pre_law_1986_2001,03_06,1.3947501362037085
513,pre_law_1986_2001,06_09,1.4370729433851346
513,pre_law_1986_2001,09_12,0.8093118783699021
513,pre_law_1986_2001,12_20,0.19748553014288978
513,pre_law_1986_2001,gt_20,0.0238805869652257
513,zae_2009_2019,00_03,1.1341211213186428
513,zae_2009_2019,03_06,1.4398567793581736
513,zae_2009_2019,06_09,1.0146195714893254
513,zae_2009_2019,09_12,0.4369393282068895
513,zae_2009_2019,12_20,0.11967796572053455
513,zae_2009_2019,gt_20,0.018138207634625595
514,post_law_pre_zae_2002_2008,00_03,0.8706354432865809
514,post_law_pre_zae_2002_2008,03_06,1.3905946844860269
514,post_law_pre_zae_2002_2008,06_09,1.4396495137949978
514,post_law_pre_zae_2002_2008,09_12,0.8141908027088206
514,post_law_pre_zae_2002_2008,12_20,0.19881059807349674
514,post_law_pre_zae_2002_2008,gt_20,0.023536728512292528
514,post_zae_2020_2023,00_03,0.9906421705924993
514,post_zae_2020_2023,03_06,1.4430480803871408
514,post_zae_2020_2023,06_09,1.155239898481786
514,post_zae_2020_2023,09_12,0.5946637501428638
514,post_zae_2020_2023,12_20,0.1774137733742834
514,post_zae_2020_2023,gt_20,0.05024304311495705
514,pre_law_1986_2001,00_03,0.8022353634188708
514,pre_law_1986_2001,03_06,1.3258494934957055
514,pre_law_1986_2001,06_09,1.6012971159158358
514,pre_law_1986_2001,09_12,1.0464737773604538
514,pre_law_1986_2001,12_20,0.2673629536554822
514,pre_law_1986_2001,gt_20,0.03593356998911159
514,zae_2009_2019,00_03,1.0859862309250021
514,zae_2009_2019,03_06,1.3848379462305476
514,zae_2009_2019,06_09,1.1025807576221087
514,zae_2009_2019,09_12,0.5352251753657826
514,zae_2009_2019,12_20,0.13897197862072042
514,zae_2009_2019,gt_20,0.02200859256966805
515,post_law_pre_zae_2002_2008,00_03,0.8941534743119087
515,post_law_pre_zae_2002_2008,03_06,1.411630081714665
515,post_law_pre_zae_2002_2008,06_09,1.4010515805136758
515,post_law_pre_zae_2002_2008,09_12,0.7226805285764838
515,post_law_pre_zae_2002_2008,12_20,0.1911879736257988
515,post_law_pre_zae_2002_2008,gt_20,0.02174412614517452
515,post_zae_2020_2023,00_03,0.9654450787307983
515,post_zae_2020_2023,03_06,1.473751764177205
515,post_zae_2020_2023,06_09,1.1502485109229894
515,post_zae_2020_2023,09_12,0.566793174898799
515,post_zae_2020_2023,12_20,0.18451020749248973
515,post_zae_2020_2023,gt_20,0.04862386232154952
515,pre_law_1986_2001,00_03,0.8553681826499697
515,pre_law_1986_2001,03_06,1.3726315978691317
515,pre_law_1986_2001,06_09,1.5139283159767267
515,pre_law_1986_2001,09_12,0.8964665927947221
515,pre_law_1986_2001,12_20,0.2383864309602439
515,pre_law_1986_2001,gt_20,0.030401254756461972
515,zae_2009_2019,00_03,1.0503699555195936
515,zae_2009_2019,03_06,1.4288361960614322
515,zae_2009_2019,06_09,1.082523633719746
515,zae_2009_2019,09_12,0.5027325760235815
515,zae_2009_2019,12_20,0.14663066321383317
515,zae_2009_2019,gt_20,0.025356367199967533
516,post_law_pre_zae_2002_2008,00_03,0.8934457969276093
516,post_law_pre_zae_2002_2008,03_06,1.450729956181567
516,post_law_pre_zae_2002_2008,06_09,1.3283943641591196
516,post_law_pre_zae_2002_2008,09_12,0.6598765203704944
516,post_law_pre_zae_2002_2008,12_20,0.15403374325821725
516,post_law_pre_zae_2002_2008,gt_20,0.015976716824009994
516,post_zae_2020_2023,00_03,0.9717280152966247
516,post_zae_2020_2023,03_06,1.4626148090641913
516,post_zae_2020_2023,06_09,1.1537884327838048
516,post_zae_2020_2023,09_12,0.5324380286787991
516,post_zae_2020_2023,12_20,0.1509276358421711
516,post_zae_2020_2023,gt_20,0.03334688683013903
516,pre_law_1986_2001,00_03,0.866891600076931
516,pre_law_1986_2001,03_06,1.4090956497023075
516,pre_law_1986_2001,06_09,1.4843526991311728
516,pre_law_1986_2001,09_12,0.8092561995309941
516,pre_law_1986_2001,12_20,0.1818791647433689
516,pre_law_1986_2001,gt_20,0.02309081209127859
516,zae_2009_2019,00_03,1.0703525769947575
516,zae_2009_2019,03_06,1.4138671885577205
516,zae_2009_2019,06_09,1.0475766736634973
516,zae_2009_2019,09_12,0.4681928342199104
516,zae_2009_2019,12_20,0.12396672871100983
516,zae_2009_2019,gt_20,0.019195433999453754
517,post_law_pre_zae_2002_2008,00_03,0.8889359910905966
517,post_law_pre_zae_2002_2008,03_06,1.475033895791519
517,post_law_pre_zae_2002_2008,06_09,1.3705260688095133
517,post_law_pre_zae_2002_2008,09_12,0.625384929440428
517,post_law_pre_zae_2002_2008,12_20,0.14625323077914812
517,post_law_pre_zae_2002_2008,gt_20,0.01697805291916502
517,post_zae_2020_2023,00_03,0.9668792320145807
517,post_zae_2020_2023,03_06,1.4935980912526485
517,post_zae_2020_2023,06_09,1.1694762567532355
517,post_zae_2020_2023,09_12,0.535393312442702
517,post_zae_2020_2023,12_20,0.14813003525838261
517,post_zae_2020_2023,gt_20,0.03207130877449666
517,pre_law_1986_2001,00_03,0.8497471273519626
517,pre_law_1986_2001,03_06,1.4427183519861917
517,pre_law_1986_2001,06_09,1.5018421737412952
517,pre_law_1986_2001,09_12,0.7788278985726056
517,pre_law_1986_2001,12_20,0.18683038146303652
517,pre_law_1986_2001,gt_20,0.028764313241759407
517,zae_2009_2019,00_03,1.0414651355468094
517,zae_2009_2019,03_06,1.4709817304000528
517,zae_2009_2019,06_09,1.0859048683148862
517,zae_2009_2019,09_12,0.4608105267443094
517,zae_2009_2019,12_20,0.12226688185970501
517,zae_2009_2019,gt_20,0.018372640339125976
518,post_law_pre_zae_2002_2008,00_03,0.878010177893239
518,post_law_pre_zae_2002_2008,03_06,1.4305418454820924
518,post_law_pre_zae_2002_2008,06_09,1.3621075826420665
518,post_law_pre_zae_2002_2008,09_12,0.7284281168190024
518,post_law_pre_zae_2002_2008,12_20,0.20114442705604363
518,post_law_pre_zae_2002_2008,gt_20,0.02273445160124492
518,post_zae_2020_2023,00_03,1.0304176507134233
518,post_zae_2020_2023,03_06,1.4128210626495108
518,post_zae_2020_2023,06_09,1.1305167740511497
518,post_zae_2020_2023,09_12,0.5430282897228997
518,post_zae_2020_2023,12_20,0.18403505049833002
